"game_id","move","turn","game_turn_id","ad_id","message","expires_in","probability","reward"
"0M0Y5sAU",solve,59,53501,cSMvzlbn,Help defending island in Penmere from the intruders,6,Hmmm....,"73"
"0M0Y5sAU",solve,59,53501,ooEoSHqM,Help defending church in Whitedean from the intruders,6,Rather detrimental,"68"
"0M0Y5sAU",solve,59,53501,IoDaj0S6,Help defending forest in Metalcawl from the intruders,5,Hmmm....,"74"
"0M0Y5sAU",solve,59,53501,oHF71BIh,Help defending hill in Masonscale from the intruders,5,Impossible,"55"
"0M0Y5sAU",solve,59,53501,YiE2bCce,Help defending island in Newloft from the intruders,4,Playing with fire,"88"
"0M0Y5sAU",solve,59,53501,YaWMBE5w,Help defending thicket in Scaleville from the intruders,3,Playing with fire,"78"
"0M0Y5sAU",solve,59,53501,IWRZMoez,Help defending hill in Orrinburg from the intruders,2,Suicide mission,"89"
"0M0Y5sAU",solve,59,53501,d9cMj5Ua,Help defending manor in Bloodfire from the intruders,1,Suicide mission,"72"
"0M0Y5sAU",solve,59,53501,Eh1HOYyy,Help defending manor in Frostgill from the intruders,1,Gamble,"86"
"0M0Y5sAU",solve,59,53501,GwcsLyLg,Help defending island in Fernsheen from the intruders,7,Playing with fire,"72"
"1upR0x2a",buy,18,60328,k4efKYD6,Create an advertisement campaign for Kohinoor Reynell to promote their clothes based business,7,Walk in the park,"50"
"1upR0x2a",buy,18,60328,"6VPisYPM",Help Evridiki Sangster to write their biographical novel about their difficulties with a deranged potatoes,6,Piece of cake,"45"
"1upR0x2a",buy,18,60328,SdT4QBiC,Help Ľuboš Bloodworth to write their biographical novel about their difficulties with a deranged sheep,5,Quite likely,"29"
"1upR0x2a",buy,18,60328,C24ZDeTz,Create an advertisement campaign for Jožica Peterson to promote their weed based business,4,Rather detrimental,"36"
"1upR0x2a",buy,18,60328,pP90IaAR,Steal horse delivery to Iokua Westley and share some of the profits with the people.,4,Quite likely,"51"
"1upR0x2a",buy,18,60328,rzQoiOC3,Escort Mirko Franklyn to thrift shoppe in Burnschester where they can meet with their long lost chicken,4,Piece of cake,"58"
"1upR0x2a",buy,18,60328,kvqblfWm,Create an advertisement campaign for Zakiah Scrivenor to promote their turnips based business,4,Piece of cake,"27"
"1upR0x2a",buy,18,60328,GBomVN3k,Create an advertisement campaign for Avto Rupertson to promote their house based business,4,Gamble,"18"
"1upR0x2a",buy,18,60328,hhXCbo0f,Create an advertisement campaign for Rayna Þórsdóttir to promote their bucket based business,1,Playing with fire,"38"
"1upR0x2a",buy,18,60328,XR3Hwqwf,Escort Valary Granville to thrift shoppe in Voidcawl where they can meet with their long lost bucket,7,Rather detrimental,"46"
"1upR0x2a",solve,19,60332,GBomVN3k,Create an advertisement campaign for Avto Rupertson to promote their house based business,3,Gamble,"18"
"1upR0x2a",solve,19,60332,rzQoiOC3,Escort Mirko Franklyn to thrift shoppe in Burnschester where they can meet with their long lost chicken,3,Piece of cake,"58"
"1upR0x2a",solve,19,60332,pP90IaAR,Steal horse delivery to Iokua Westley and share some of the profits with the people.,3,Quite likely,"51"
"1upR0x2a",solve,19,60332,C24ZDeTz,Create an advertisement campaign for Jožica Peterson to promote their weed based business,3,Risky,"36"
"1upR0x2a",solve,19,60332,SdT4QBiC,Help Ľuboš Bloodworth to write their biographical novel about their difficulties with a deranged sheep,4,Quite likely,"29"
"1upR0x2a",solve,19,60332,"6VPisYPM",Help Evridiki Sangster to write their biographical novel about their difficulties with a deranged potatoes,5,Piece of cake,"45"
"1upR0x2a",solve,19,60332,k4efKYD6,Create an advertisement campaign for Kohinoor Reynell to promote their clothes based business,6,Walk in the park,"50"
"1upR0x2a",solve,19,60332,XR3Hwqwf,Escort Valary Granville to thrift shoppe in Voidcawl where they can meet with their long lost bucket,6,Rather detrimental,"46"
"1upR0x2a",solve,19,60332,"7kpRnKCT",Escort Gilberta Dickson to thrift shoppe in Lowehill where they can meet with their long lost cat,7,Gamble,"69"
"1upR0x2a",solve,19,60332,kvqblfWm,Create an advertisement campaign for Zakiah Scrivenor to promote their turnips based business,3,Piece of cake,"27"
"2mqrmQDd",buy,8,62345,x2tYBp6w,Help Amelie Huxtable to reach an agreement with Yaşar Salvage on the matters of disputed chicken,7,Walk in the park,"7"
"2mqrmQDd",buy,8,62345,exgl7MrB,Create an advertisement campaign for Azad Bradley to promote their squirrel based business,7,Suicide mission,"24"
"2mqrmQDd",buy,8,62345,T60Dv1lI,Create an advertisement campaign for Laci Winthrop to promote their turnips based business,7,Suicide mission,"37"
"2mqrmQDd",buy,8,62345,WFm72zS7,Steal dog delivery to Txomin Scarbrough and share some of the profits with the people.,7,Piece of cake,"71"
"2mqrmQDd",buy,8,62345,lDRHJuG2,Escort Yildirim Pierson to pasture in Orringannon where they can meet with their long lost sheep,7,Piece of cake,"71"
"2mqrmQDd",buy,8,62345,"4l2NvzeE",Create an advertisement campaign for Graziano Mathewson to promote their cat based business,7,Risky,"39"
"2mqrmQDd",buy,8,62345,VcEnFTD2,Create an advertisement campaign for Jian Nichols to promote their chariot based business,6,Hmmm....,"23"
"2mqrmQDd",buy,8,62345,BmtHWt13,Create an advertisement campaign for Alpha Gabrielson to promote their turnips based business,5,Hmmm....,"32"
"2mqrmQDd",buy,8,62345,fVqyKjMt,Help Mimmi Averill to write their biographical novel about their difficulties with a deranged sheep,4,Quite likely,"32"
"2mqrmQDd",buy,8,62345,DaEaPXHV,Help Olabode Sanford to clean their horse,3,Sure thing,"10"
"2mqrmQDd",solve,9,62348,exgl7MrB,Create an advertisement campaign for Azad Bradley to promote their squirrel based business,6,Playing with fire,"24"
"2mqrmQDd",solve,9,62348,WFm72zS7,Steal dog delivery to Txomin Scarbrough and share some of the profits with the people.,6,Piece of cake,"71"
"2mqrmQDd",solve,9,62348,T60Dv1lI,Create an advertisement campaign for Laci Winthrop to promote their turnips based business,6,Suicide mission,"37"
"2mqrmQDd",solve,9,62348,x2tYBp6w,Help Amelie Huxtable to reach an agreement with Yaşar Salvage on the matters of disputed chicken,6,Walk in the park,"7"
"2mqrmQDd",solve,9,62348,lDRHJuG2,Escort Yildirim Pierson to pasture in Orringannon where they can meet with their long lost sheep,6,Piece of cake,"71"
"2mqrmQDd",solve,9,62348,"4l2NvzeE",Create an advertisement campaign for Graziano Mathewson to promote their cat based business,6,Risky,"39"
"2mqrmQDd",solve,9,62348,VcEnFTD2,Create an advertisement campaign for Jian Nichols to promote their chariot based business,5,Hmmm....,"23"
"2mqrmQDd",solve,9,62348,BmtHWt13,Create an advertisement campaign for Alpha Gabrielson to promote their turnips based business,4,Quite likely,"32"
"2mqrmQDd",solve,9,62348,fVqyKjMt,Help Mimmi Averill to write their biographical novel about their difficulties with a deranged sheep,3,Quite likely,"32"
"2mqrmQDd",solve,9,62348,DaEaPXHV,Help Olabode Sanford to clean their horse,2,Sure thing,"10"
"2mqrmQDd",buy,16,62365,ACYZV0Gn,Help Estee Collins to write their biographical novel about their difficulties with a deranged clothes,6,Piece of cake,"42"
"2mqrmQDd",buy,16,62365,Mho3y238,Rescue Jocosa Christopherson from village in Snowham where they are attacked by angry horse,7,Walk in the park,"41"
"2mqrmQDd",buy,16,62365,BUFgSFRg,Help Lasse Sampson to sell an unordinary house on the local market,6,Piece of cake,"40"
"2mqrmQDd",buy,16,62365,xcV3tqKA,Help Hong Merchant to sell an unordinary house on the local market,6,Hmmm....,"31"
"2mqrmQDd",buy,16,62365,x52N8icY,Create an advertisement campaign for Widald Marston to promote their pot based business,6,Gamble,"42"
"2mqrmQDd",buy,16,62365,ri3ciAUT,Create an advertisement campaign for Arnaud Carlyle to promote their horse based business,5,Piece of cake,"42"
"2mqrmQDd",buy,16,62365,rFGM0rOU,Rescue Samuli Thurstan from field in Darkgannon where they are attacked by angry house,4,Hmmm....,"25"
"2mqrmQDd",buy,16,62365,nHdingIm,Rescue Caratacus Wardrobe from grassland in Newseed where they are attacked by angry dog,4,Rather detrimental,"24"
"2mqrmQDd",buy,16,62365,kWgP4AHg,Help Seetha Sudworth to sell an unordinary turnips on the local market,3,Piece of cake,"25"
"2mqrmQDd",buy,16,62365,LADZ0eLn,Create an advertisement campaign for Avitus Oliverson to promote their cat based business,2,Risky,"35"
"2mqrmQDd",solve,17,62367,LADZ0eLn,Create an advertisement campaign for Avitus Oliverson to promote their cat based business,1,Risky,"35"
"2mqrmQDd",solve,17,62367,nHdingIm,Rescue Caratacus Wardrobe from grassland in Newseed where they are attacked by angry dog,3,Rather detrimental,"24"
"2mqrmQDd",solve,17,62367,rFGM0rOU,Rescue Samuli Thurstan from field in Darkgannon where they are attacked by angry house,3,Quite likely,"25"
"2mqrmQDd",solve,17,62367,ri3ciAUT,Create an advertisement campaign for Arnaud Carlyle to promote their horse based business,4,Piece of cake,"42"
"2mqrmQDd",solve,17,62367,ACYZV0Gn,Help Estee Collins to write their biographical novel about their difficulties with a deranged clothes,5,Piece of cake,"42"
"2mqrmQDd",solve,17,62367,x52N8icY,Create an advertisement campaign for Widald Marston to promote their pot based business,5,Gamble,"42"
"2mqrmQDd",solve,17,62367,kWgP4AHg,Help Seetha Sudworth to sell an unordinary turnips on the local market,2,Piece of cake,"25"
"2mqrmQDd",solve,17,62367,xcV3tqKA,Help Hong Merchant to sell an unordinary house on the local market,5,Hmmm....,"31"
"2mqrmQDd",solve,17,62367,Mho3y238,Rescue Jocosa Christopherson from village in Snowham where they are attacked by angry horse,6,Walk in the park,"41"
"2mqrmQDd",solve,17,62367,BUFgSFRg,Help Lasse Sampson to sell an unordinary house on the local market,5,Piece of cake,"40"
"2mqrmQDd",buy,26,62381,Yj7DANGx,Help defending meadow in Loweloft from the intruders,3,Quite likely,"154"
"2mqrmQDd",buy,26,62381,DOUYcnu3,Rescue Wilfred Beringer from savannah in Scalefirth where they are attacked by angry bucket,1,Quite likely,"50"
"2mqrmQDd",buy,26,62381,QKowZ2z5,Escort Alojzija Wild to pasture in Burnston where they can meet with their long lost wagon,1,Walk in the park,"97"
"2mqrmQDd",buy,26,62381,ytIMyVq3,Steal horse from Keto Pressley,3,Risky,"118"
"2mqrmQDd",buy,26,62381,uwOZBJM9,Help defending thrift shoppe in Northmoore from the intruders,3,Sure thing,"154"
"2mqrmQDd",buy,26,62381,W6JEFumL,Help defending savannah in Strongtown from the intruders,7,Sure thing,"148"
"2mqrmQDd",buy,26,62381,yrHgrvJA,Rescue Mai Bernard from peninsula in Darkhole where they are attacked by angry beer mug,3,Walk in the park,"46"
"2mqrmQDd",buy,26,62381,hSjlTW6n,Steal bucket from Ashling Hilmarsdóttir,6,Walk in the park,"105"
"2mqrmQDd",buy,26,62381,"9fQ7l4ys",Rescue Athaliah Jardine from plains in Highmoore where they are attacked by angry turnips,7,Walk in the park,"43"
"2mqrmQDd",buy,26,62381,"3oN472TP",Help defending steppe in Scalewhyte from the intruders,7,Piece of cake,"151"
"2mqrmQDd",solve,27,62383,SEFxnnCc,Infiltrate The Invisibles and recover their secrets.,2,Hmmm....,"220"
"2mqrmQDd",solve,27,62383,ytIMyVq3,Steal horse from Keto Pressley,2,Risky,"118"
"2mqrmQDd",solve,27,62383,uwOZBJM9,Help defending thrift shoppe in Northmoore from the intruders,2,Sure thing,"154"
"2mqrmQDd",solve,27,62383,yrHgrvJA,Rescue Mai Bernard from peninsula in Darkhole where they are attacked by angry beer mug,2,Walk in the park,"46"
"2mqrmQDd",solve,27,62383,Yj7DANGx,Help defending meadow in Loweloft from the intruders,2,Quite likely,"154"
"2mqrmQDd",solve,27,62383,hSjlTW6n,Steal bucket from Ashling Hilmarsdóttir,5,Walk in the park,"105"
"2mqrmQDd",solve,27,62383,"9fQ7l4ys",Rescue Athaliah Jardine from plains in Highmoore where they are attacked by angry turnips,6,Walk in the park,"43"
"2mqrmQDd",solve,27,62383,"3oN472TP",Help defending steppe in Scalewhyte from the intruders,6,Sure thing,"151"
"2mqrmQDd",solve,27,62383,W6JEFumL,Help defending savannah in Strongtown from the intruders,6,Sure thing,"148"
"2mqrmQDd",buy,29,62387,VqhGoEvt,Help defending grassland in Towergill from the intruders,7,Hmmm....,"154"
"2mqrmQDd",buy,29,62387,hSjlTW6n,Steal bucket from Ashling Hilmarsdóttir,3,Walk in the park,"105"
"2mqrmQDd",buy,29,62387,"9fQ7l4ys",Rescue Athaliah Jardine from plains in Highmoore where they are attacked by angry turnips,4,Walk in the park,"43"
"2mqrmQDd",buy,29,62387,"3oN472TP",Help defending steppe in Scalewhyte from the intruders,4,Sure thing,"151"
"2mqrmQDd",buy,29,62387,W6JEFumL,Help defending savannah in Strongtown from the intruders,4,Sure thing,"148"
"2mqrmQDd",buy,29,62387,Nxa2Cguz,Infiltrate The Ruby Dragontooth Riders and recover their secrets.,2,Quite likely,"227"
"2mqrmQDd",buy,29,62387,yqVVaGmj,Investigate Barend Kingsley and find out their relation to the magic pot.,3,Risky,"221"
"2mqrmQDd",buy,29,62387,C3i1z4It,Infiltrate The Grizzly Boar Brotherhood and recover their secrets.,2,Suicide mission,"248"
"2mqrmQDd",buy,29,62387,GQQlQXFW,Help defending village in Snowham from the intruders,7,Piece of cake,"155"
"2mqrmQDd",solve,30,62389,C3i1z4It,Infiltrate The Grizzly Boar Brotherhood and recover their secrets.,1,Suicide mission,"248"
"2mqrmQDd",solve,30,62389,GQQlQXFW,Help defending village in Snowham from the intruders,6,Piece of cake,"155"
"2mqrmQDd",solve,30,62389,yqVVaGmj,Investigate Barend Kingsley and find out their relation to the magic pot.,2,Risky,"221"
"2mqrmQDd",solve,30,62389,Nxa2Cguz,Infiltrate The Ruby Dragontooth Riders and recover their secrets.,1,Walk in the park,"227"
"2mqrmQDd",solve,30,62389,VqhGoEvt,Help defending grassland in Towergill from the intruders,6,Quite likely,"154"
"2mqrmQDd",solve,30,62389,W6JEFumL,Help defending savannah in Strongtown from the intruders,3,Sure thing,"148"
"2mqrmQDd",solve,30,62389,"3oN472TP",Help defending steppe in Scalewhyte from the intruders,3,Sure thing,"151"
"2mqrmQDd",solve,30,62389,"9fQ7l4ys",Rescue Athaliah Jardine from plains in Highmoore where they are attacked by angry turnips,3,Walk in the park,"43"
"2mqrmQDd",solve,30,62389,hSjlTW6n,Steal bucket from Ashling Hilmarsdóttir,2,Piece of cake,"105"
"2mqrmQDd",buy,38,62402,"2X7RJE3C",Help defending field in Eastloft from the intruders,5,Hmmm....,"175"
"2mqrmQDd",buy,38,62402,X6PBr5uS,Help defending thrift shoppe in Newshaw from the intruders,5,Quite likely,"153"
"2mqrmQDd",buy,38,62402,"24UCFOwD",Help defending field in Towerport from the intruders,5,Walk in the park,"178"
"2mqrmQDd",buy,38,62402,Kf9ofXsK,Help defending grassland in Doveford from the intruders,2,Gamble,"175"
"2mqrmQDd",buy,38,62402,ZpAuxxXl,Help defending field in Razorscale from the intruders,2,Gamble,"176"
"2mqrmQDd",buy,38,62402,KTCpzOBl,Help defending peninsula in Dovemountain from the intruders,2,Walk in the park,"149"
"2mqrmQDd",buy,38,62402,SEivyDpJ,Help defending field in Darkchester from the intruders,7,Piece of cake,"151"
"2mqrmQDd",buy,38,62402,"9x6CToB5",Help defending thrift shoppe in Scaledrone from the intruders,6,Rather detrimental,"139"
"2mqrmQDd",buy,38,62402,lrDMFU4e,Help defending grassland in Northfire from the intruders,6,Piece of cake,"182"
"2mqrmQDd",buy,38,62402,"8KeOdYVc",Help defending thrift shoppe in Lightdeen from the intruders,5,Walk in the park,"187"
"2mqrmQDd",solve,39,62404,"2X7RJE3C",Help defending field in Eastloft from the intruders,4,Hmmm....,"175"
"2mqrmQDd",solve,39,62404,KTCpzOBl,Help defending peninsula in Dovemountain from the intruders,1,Walk in the park,"149"
"2mqrmQDd",solve,39,62404,"24UCFOwD",Help defending field in Towerport from the intruders,4,Walk in the park,"178"
"2mqrmQDd",solve,39,62404,X6PBr5uS,Help defending thrift shoppe in Newshaw from the intruders,4,Quite likely,"153"
"2mqrmQDd",solve,39,62404,"8KeOdYVc",Help defending thrift shoppe in Lightdeen from the intruders,4,Walk in the park,"187"
"2mqrmQDd",solve,39,62404,lrDMFU4e,Help defending grassland in Northfire from the intruders,5,Piece of cake,"182"
"2mqrmQDd",solve,39,62404,"9x6CToB5",Help defending thrift shoppe in Scaledrone from the intruders,5,Risky,"139"
"2mqrmQDd",solve,39,62404,SEivyDpJ,Help defending field in Darkchester from the intruders,6,Piece of cake,"151"
"2mqrmQDd",solve,39,62404,Kf9ofXsK,Help defending grassland in Doveford from the intruders,1,Hmmm....,"175"
"2mqrmQDd",solve,39,62404,ZpAuxxXl,Help defending field in Razorscale from the intruders,1,Gamble,"176"
"2mqrmQDd",buy,43,62411,kUQ2y83o,Help defending field in Metalwatch from the intruders,7,Quite likely,"186"
"2mqrmQDd",buy,43,62411,uGR2S4xr,Help defending steppe in Dornheart from the intruders,7,Piece of cake,"142"
"2mqrmQDd",buy,43,62411,"9lTctoAV",Help defending field in Sharphole from the intruders,7,Hmmm....,"152"
"2mqrmQDd",buy,43,62411,tlayR9sH,Help defending steppe in Bleakloft from the intruders,7,Quite likely,"168"
"2mqrmQDd",buy,43,62411,fcUYmRph,Help defending village in Newmountain from the intruders,6,Quite likely,"166"
"2mqrmQDd",buy,43,62411,qjdQxAs1,Help defending grassland in Sharpville from the intruders,4,Quite likely,"178"
"2mqrmQDd",buy,43,62411,cCLPvvxM,Help defending peninsula in Eastton from the intruders,4,Piece of cake,"156"
"2mqrmQDd",buy,43,62411,SEivyDpJ,Help defending field in Darkchester from the intruders,2,Piece of cake,"151"
"2mqrmQDd",buy,43,62411,"9x6CToB5",Help defending thrift shoppe in Scaledrone from the intruders,1,Risky,"139"
"2mqrmQDd",buy,43,62411,lrDMFU4e,Help defending grassland in Northfire from the intruders,1,Piece of cake,"182"
"2mqrmQDd",solve,44,62413,qjdQxAs1,Help defending grassland in Sharpville from the intruders,3,Quite likely,"178"
"2mqrmQDd",solve,44,62413,cCLPvvxM,Help defending peninsula in Eastton from the intruders,3,Sure thing,"156"
"2mqrmQDd",solve,44,62413,SEivyDpJ,Help defending field in Darkchester from the intruders,1,Piece of cake,"151"
"2mqrmQDd",solve,44,62413,mhzJhlKp,Help defending grassland in Razorpeak from the intruders,7,Playing with fire,"210"
"2mqrmQDd",solve,44,62413,bX1AZ54y,Help defending field in Oldshaw from the intruders,7,Quite likely,"178"
"2mqrmQDd",solve,44,62413,kUQ2y83o,Help defending field in Metalwatch from the intruders,6,Quite likely,"186"
"2mqrmQDd",solve,44,62413,uGR2S4xr,Help defending steppe in Dornheart from the intruders,6,Piece of cake,"142"
"2mqrmQDd",solve,44,62413,"9lTctoAV",Help defending field in Sharphole from the intruders,6,Hmmm....,"152"
"2mqrmQDd",solve,44,62413,tlayR9sH,Help defending steppe in Bleakloft from the intruders,6,Quite likely,"168"
"2mqrmQDd",solve,44,62413,fcUYmRph,Help defending village in Newmountain from the intruders,5,Quite likely,"166"
"2mqrmQDd",buy,47,62418,Ubztrnkx,Help defending forest in Fallwatch from the intruders,7,Rather detrimental,"172"
"2mqrmQDd",buy,47,62418,fcUYmRph,Help defending village in Newmountain from the intruders,2,Quite likely,"166"
"2mqrmQDd",buy,47,62418,tlayR9sH,Help defending steppe in Bleakloft from the intruders,3,Quite likely,"168"
"2mqrmQDd",buy,47,62418,"9lTctoAV",Help defending field in Sharphole from the intruders,3,Hmmm....,"152"
"2mqrmQDd",buy,47,62418,uGR2S4xr,Help defending steppe in Dornheart from the intruders,3,Piece of cake,"142"
"2mqrmQDd",buy,47,62418,kUQ2y83o,Help defending field in Metalwatch from the intruders,3,Quite likely,"186"
"2mqrmQDd",buy,47,62418,bX1AZ54y,Help defending field in Oldshaw from the intruders,4,Quite likely,"178"
"2mqrmQDd",buy,47,62418,Kia5K0M9,Help defending manor in Stronghole from the intruders,5,Hmmm....,"165"
"2mqrmQDd",buy,47,62418,PWrqdSdM,Help defending church in Orrinscale from the intruders,7,Piece of cake,"178"
"2mqrmQDd",buy,47,62418,oiW6FGkx,Help defending hill in Redshaw from the intruders,7,Walk in the park,"207"
"2mqrmQDd",solve,48,62419,kUQ2y83o,Help defending field in Metalwatch from the intruders,2,Quite likely,"186"
"2mqrmQDd",solve,48,62419,Ubztrnkx,Help defending forest in Fallwatch from the intruders,6,Rather detrimental,"172"
"2mqrmQDd",solve,48,62419,oiW6FGkx,Help defending hill in Redshaw from the intruders,6,Walk in the park,"207"
"2mqrmQDd",solve,48,62419,PWrqdSdM,Help defending church in Orrinscale from the intruders,6,Piece of cake,"178"
"2mqrmQDd",solve,48,62419,Kia5K0M9,Help defending manor in Stronghole from the intruders,4,Quite likely,"165"
"2mqrmQDd",solve,48,62419,bX1AZ54y,Help defending field in Oldshaw from the intruders,3,Quite likely,"178"
"2mqrmQDd",solve,48,62419,uGR2S4xr,Help defending steppe in Dornheart from the intruders,2,Piece of cake,"142"
"2mqrmQDd",solve,48,62419,"9lTctoAV",Help defending field in Sharphole from the intruders,2,Hmmm....,"152"
"2mqrmQDd",solve,48,62419,tlayR9sH,Help defending steppe in Bleakloft from the intruders,2,Walk in the park,"168"
"2mqrmQDd",solve,48,62419,fcUYmRph,Help defending village in Newmountain from the intruders,1,Quite likely,"166"
"2mqrmQDd",buy,50,62422,Kia5K0M9,Help defending manor in Stronghole from the intruders,2,Quite likely,"165"
"2mqrmQDd",buy,50,62422,bX1AZ54y,Help defending field in Oldshaw from the intruders,1,Quite likely,"178"
"2mqrmQDd",buy,50,62422,AqyjyChR,Help defending forest in Bleakmire from the intruders,7,Walk in the park,"163"
"2mqrmQDd",buy,50,62422,TbJXrmHd,Help defending woodland in Eastmere from the intruders,7,Walk in the park,"180"
"2mqrmQDd",buy,50,62422,"0Qn3v2N3",Help defending church in Millerfire from the intruders,7,Suicide mission,"194"
"2mqrmQDd",buy,50,62422,"2sqi7CvV",Help defending hill in Everpeak from the intruders,7,Risky,"180"
"2mqrmQDd",buy,50,62422,"0sMxUgj3",Help defending foggy riverside in Frostburg from the intruders,7,Walk in the park,"168"
"2mqrmQDd",buy,50,62422,O6nAuoDc,Help defending thicket in Towerdinny from the intruders,6,Gamble,"170"
"2mqrmQDd",buy,50,62422,Ubztrnkx,Help defending forest in Fallwatch from the intruders,4,Rather detrimental,"172"
"2mqrmQDd",buy,50,62422,PWrqdSdM,Help defending church in Orrinscale from the intruders,4,Piece of cake,"178"
"2mqrmQDd",solve,51,62424,Ubztrnkx,Help defending forest in Fallwatch from the intruders,3,Rather detrimental,"172"
"2mqrmQDd",solve,51,62424,Kia5K0M9,Help defending manor in Stronghole from the intruders,1,Quite likely,"165"
"2mqrmQDd",solve,51,62424,GFsWRdNy,Help defending church in Burnschester from the intruders,7,Quite likely,"211"
"2mqrmQDd",solve,51,62424,AqyjyChR,Help defending forest in Bleakmire from the intruders,6,Walk in the park,"163"
"2mqrmQDd",solve,51,62424,TbJXrmHd,Help defending woodland in Eastmere from the intruders,6,Walk in the park,"180"
"2mqrmQDd",solve,51,62424,"0Qn3v2N3",Help defending church in Millerfire from the intruders,6,Suicide mission,"194"
"2mqrmQDd",solve,51,62424,"2sqi7CvV",Help defending hill in Everpeak from the intruders,6,Gamble,"180"
"2mqrmQDd",solve,51,62424,"0sMxUgj3",Help defending foggy riverside in Frostburg from the intruders,6,Walk in the park,"168"
"2mqrmQDd",solve,51,62424,O6nAuoDc,Help defending thicket in Towerdinny from the intruders,5,Gamble,"170"
"2mqrmQDd",solve,51,62424,PWrqdSdM,Help defending church in Orrinscale from the intruders,3,Piece of cake,"178"
"2mqrmQDd",buy,52,62425,Ubztrnkx,Help defending forest in Fallwatch from the intruders,2,Rather detrimental,"172"
"2mqrmQDd",buy,52,62425,PWrqdSdM,Help defending church in Orrinscale from the intruders,2,Piece of cake,"178"
"2mqrmQDd",buy,52,62425,ZKnz45xD,Help defending manor in Blackpine from the intruders,7,Gamble,"159"
"2mqrmQDd",buy,52,62425,x9xmPSF4,Help defending rocky plains in Orrinbury from the intruders,7,Suicide mission,"156"
"2mqrmQDd",buy,52,62425,AqyjyChR,Help defending forest in Bleakmire from the intruders,5,Walk in the park,"163"
"2mqrmQDd",buy,52,62425,TbJXrmHd,Help defending woodland in Eastmere from the intruders,5,Walk in the park,"180"
